"","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Agg.Entropy..bits.","Avg.Entropy..bits.","BW.90...Hz.","Center.Freq..Hz.","Delta.Time..s.","Freq.5...Hz.","Freq.95...Hz.","Max.Freq..Hz.","Begin.File","Begin.Path","Signal.Type","song.analyzed","num.notes","num.unique.notes","buzzy.or.clear","Song.ID.1","Source"
"551",2,"Spectrogram 1",1,231.6964085,233.3843521,3893.2,8629.5,2.986,3.277,1781.2,6093.8,1.688,4406.2,6187.5,6093.8,"SRE17M03_3.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M03_3.WAV.wav","song","3b",10,4,"buzzy","SRE17M03","Field Season"
"552",2,"Selection Spectrum 1",1,231.6964085,233.3843521,3893.2,8629.5,2.992,2.992,1781.2,6093.8,1.688,4406.2,6187.5,6093.8,"SRE17M03_3.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M03_3.WAV.wav","song","3b",10,4,"buzzy","SRE17M03","Field Season"
"553",3,"Waveform 1",1,203.8673666,205.4375039,3895.9,8594,NA,NA,NA,NA,1.57,NA,NA,NA,"SRE17M03_3.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M03_3.WAV.wav","song","2b",9,4,"buzzy","SRE17M03","Field Season"
"554",3,"Spectrogram 1",1,203.8673666,205.4375039,3895.9,8594,2.636,3.184,1500,6000,1.57,4593.8,6093.8,6000,"SRE17M03_3.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M03_3.WAV.wav","song","2b",9,4,"buzzy","SRE17M03","Field Season"
"555",3,"Selection Spectrum 1",1,203.8673666,205.4375039,3895.9,8594,2.64,2.64,1500,6000,1.57,4593.8,6093.8,6000,"SRE17M03_3.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M03_3.WAV.wav","song","2b",9,4,"buzzy","SRE17M03","Field Season"
"556",1,"Waveform 1",1,36.14647162,37.53269567,4660.6,7581.7,NA,NA,NA,NA,1.386,NA,NA,NA,"SRE17M05.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M05.WAV.wav","song","1",14,5,"clear","SRE17M05","Field Season"
"557",1,"Spectrogram 1",1,36.14647162,37.53269567,4660.6,7581.7,4.3,2.929,1781.2,5531.2,1.386,5062.5,6843.8,5156.2,"SRE17M05.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M05.WAV.wav","song","1",14,5,"clear","SRE17M05","Field Season"
"558",1,"Selection Spectrum 1",1,36.14647162,37.53269567,4660.6,7581.7,4.287,4.287,1781.2,5531.2,1.386,5062.5,6843.8,5156.2,"SRE17M05.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M05.WAV.wav","song","1",14,5,"clear","SRE17M05","Field Season"
"559",2,"Waveform 1",1,59.57447719,60.91295921,4590.7,7730.1,NA,NA,NA,NA,1.338,NA,NA,NA,"SRE17M05.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M05.WAV.wav","song","2",10,5,"clear","SRE17M05","Field Season"
"560",2,"Spectrogram 1",1,59.57447719,60.91295921,4590.7,7730.1,4.299,3.039,1968.8,5625,1.338,4875,6843.8,5156.2,"SRE17M05.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M05.WAV.wav","song","2",10,5,"clear","SRE17M05","Field Season"
"561",2,"Selection Spectrum 1",1,59.57447719,60.91295921,4590.7,7730.1,4.309,4.309,1968.8,5625,1.338,4875,6843.8,5156.2,"SRE17M05.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M05.WAV.wav","song","2",10,5,"clear","SRE17M05","Field Season"
"562",3,"Waveform 1",1,123.3320795,124.9593118,4263.6,7758.6,NA,NA,NA,NA,1.627,NA,NA,NA,"SRE17M05.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M05.WAV.wav","song","5",14,5,"clear","SRE17M05","Field Season"
"563",3,"Spectrogram 1",1,123.3320795,124.9593118,4263.6,7758.6,4.502,2.973,2156.2,5531.2,1.627,4781.2,6937.5,4968.8,"SRE17M05.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M05.WAV.wav","song","5",14,5,"clear","SRE17M05","Field Season"
"564",3,"Selection Spectrum 1",1,123.3320795,124.9593118,4263.6,7758.6,4.504,4.504,2156.2,5531.2,1.627,4781.2,6937.5,4968.8,"SRE17M05.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M05.WAV.wav","song","5",14,5,"clear","SRE17M05","Field Season"
"565",1,"Waveform 1",1,36.50316458,37.81016092,4366.8,8439,NA,NA,NA,NA,1.307,NA,NA,NA,"SRE17M07.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M07.WAV.wav","song","2",5,3,"clear","SRE17M07","Field Season"
"566",1,"Spectrogram 1",1,36.50316458,37.81016092,4366.8,8439,4.668,2.765,2156.2,5625,1.307,4593.8,6750,5906.2,"SRE17M07.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M07.WAV.wav","song","2",5,3,"clear","SRE17M07","Field Season"
"567",1,"Selection Spectrum 1",1,36.50316458,37.81016092,4366.8,8439,4.667,4.667,2156.2,5625,1.307,4593.8,6750,5250,"SRE17M07.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M07.WAV.wav","song","2",5,3,"clear","SRE17M07","Field Season"
"568",2,"Waveform 1",1,25.21087092,26.49505186,4278,8514.9,NA,NA,NA,NA,1.284,NA,NA,NA,"SRE17M07.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M07.WAV.wav","song","1",5,3,"clear","SRE17M07","Field Season"
"569",2,"Spectrogram 1",1,25.21087092,26.49505186,4278,8514.9,4.452,2.911,2531.2,6562.5,1.284,4687.5,7218.8,6656.2,"SRE17M07.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M07.WAV.wav","song","1",5,3,"clear","SRE17M07","Field Season"
"570",2,"Selection Spectrum 1",1,25.21087092,26.49505186,4278,8514.9,4.458,4.458,2531.2,6562.5,1.284,4687.5,7218.8,6562.5,"SRE17M07.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M07.WAV.wav","song","1",5,3,"clear","SRE17M07","Field Season"
"571",3,"Waveform 1",1,49.56723341,50.84489566,4241.6,8221.2,NA,NA,NA,NA,1.278,NA,NA,NA,"SRE17M07.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M07.WAV.wav","song","3",5,3,"clear","SRE17M07","Field Season"
"572",3,"Spectrogram 1",1,49.56723341,50.84489566,4241.6,8221.2,4.477,3.007,2531.2,5156.2,1.278,4406.2,6937.5,5156.2,"SRE17M07.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M07.WAV.wav","song","3",5,3,"clear","SRE17M07","Field Season"
"573",3,"Selection Spectrum 1",1,49.56723341,50.84489566,4241.6,8221.2,4.475,4.475,2531.2,5156.2,1.278,4406.2,6937.5,5156.2,"SRE17M07.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M07.WAV.wav","song","3",5,3,"clear","SRE17M07","Field Season"
"574",1,"Waveform 1",1,109.7317024,111.1341653,4227.2,7673.3,NA,NA,NA,NA,1.402,NA,NA,NA,"SRE17M08_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M08_1.WAV.wav","song","3",6,5,"clear","SRE17M08","Field Season"
"575",1,"Spectrogram 1",1,109.7317024,111.1341653,4227.2,7673.3,4.474,2.874,2343.8,5343.8,1.402,4500,6843.8,4593.8,"SRE17M08_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M08_1.WAV.wav","song","3",6,5,"clear","SRE17M08","Field Season"
"576",1,"Selection Spectrum 1",1,109.7317024,111.1341653,4227.2,7673.3,4.485,4.485,2343.8,5343.8,1.402,4500,6843.8,5343.8,"SRE17M08_1.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M08_1.WAV.wav","song","3",6,5,"clear","SRE17M08","Field Season"
"577",1,"Waveform 1",1,17.96351583,19.32834643,4212.9,7716.5,NA,NA,NA,NA,1.365,NA,NA,NA,"SRE17M08_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M08_2.WAV.wav","song","5",8,5,"clear","SRE17M08","Field Season"
"578",1,"Spectrogram 1",1,17.96351583,19.32834643,4212.9,7716.5,4.352,2.755,2156.2,5437.5,1.365,4500,6656.2,5156.2,"SRE17M08_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M08_2.WAV.wav","song","5",8,5,"clear","SRE17M08","Field Season"
"579",1,"Selection Spectrum 1",1,17.96351583,19.32834643,4212.9,7716.5,4.349,4.349,2156.2,5437.5,1.365,4500,6656.2,5250,"SRE17M08_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M08_2.WAV.wav","song","5",8,5,"clear","SRE17M08","Field Season"
"580",2,"Waveform 1",1,31.76661421,33.40584448,4274,7291.6,NA,NA,NA,NA,1.639,NA,NA,NA,"SRE17M08_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M08_2.WAV.wav","song","6",8,4,"clear","SRE17M08","Field Season"
"581",2,"Spectrogram 1",1,31.76661421,33.40584448,4274,7291.6,4.295,2.684,1968.8,5343.8,1.639,4687.5,6656.2,5250,"SRE17M08_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M08_2.WAV.wav","song","6",8,4,"clear","SRE17M08","Field Season"
"582",2,"Selection Spectrum 1",1,31.76661421,33.40584448,4274,7291.6,4.299,4.299,1968.8,5437.5,1.639,4687.5,6656.2,5250,"SRE17M08_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M08_2.WAV.wav","song","6",8,4,"clear","SRE17M08","Field Season"
"583",1,"Waveform 1",1,165.7725163,167.0221083,4069.4,7361.6,NA,NA,NA,NA,1.25,NA,NA,NA,"SRE17M09.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M09.WAV.wav","song","2",5,3,"clear","SRE17M09","Field Season"
"584",1,"Spectrogram 1",1,165.7725163,167.0221083,4069.4,7361.6,4.798,3.288,2718.8,5531.2,1.25,4218.8,6937.5,4593.8,"SRE17M09.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M09.WAV.wav","song","2",5,3,"clear","SRE17M09","Field Season"
"585",1,"Selection Spectrum 1",1,165.7725163,167.0221083,4069.4,7361.6,4.797,4.797,2718.8,5531.2,1.25,4218.8,6937.5,4312.5,"SRE17M09.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M09.WAV.wav","song","2",5,3,"clear","SRE17M09","Field Season"
"586",3,"Waveform 1",1,175.8989772,177.124722,4188.4,7361.6,NA,NA,NA,NA,1.226,NA,NA,NA,"SRE17M09.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M09.WAV.wav","song","3",5,3,"clear","SRE17M09","Field Season"
"587",3,"Spectrogram 1",1,175.8989772,177.124722,4188.4,7361.6,4.783,3.404,2437.5,5625,1.226,4312.5,6750,5343.8,"SRE17M09.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M09.WAV.wav","song","3",5,3,"clear","SRE17M09","Field Season"
"588",3,"Selection Spectrum 1",1,175.8989772,177.124722,4188.4,7361.6,4.778,4.778,2437.5,5625,1.226,4312.5,6750,5343.8,"SRE17M09.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M09.WAV.wav","song","3",5,3,"clear","SRE17M09","Field Season"
"589",5,"Waveform 1",1,25.91275156,27.18857549,3990.1,7559.9,NA,NA,NA,NA,1.276,NA,NA,NA,"SRE17M09.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M09.WAV.wav","song","1",5,3,"clear","SRE17M09","Field Season"
"590",5,"Spectrogram 1",1,25.91275156,27.18857549,3990.1,7559.9,4.75,3.119,2531.2,5250,1.276,4218.8,6750,4312.5,"SRE17M09.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M09.WAV.wav","song","1",5,3,"clear","SRE17M09","Field Season"
"591",5,"Selection Spectrum 1",1,25.91275156,27.18857549,3990.1,7559.9,4.754,4.754,2531.2,5250,1.276,4218.8,6750,4312.5,"SRE17M09.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE17M09.WAV.wav","song","1",5,3,"clear","SRE17M09","Field Season"
"592",1,"Waveform 1",1,1.453666251,2.748163073,3646.6,6573.5,NA,NA,NA,NA,1.294,NA,NA,NA,"SRE18M01.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M01.WAV.wav","song","1",6,4,"buzzy","SRE18M01","Field Season"
"593",1,"Spectrogram 1",1,1.453666251,2.748163073,3646.6,6573.5,3.647,2.886,1500,5437.5,1.294,4875,6375,6281.2,"SRE18M01.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M01.WAV.wav","song","1",6,4,"buzzy","SRE18M01","Field Season"
"594",1,"Selection Spectrum 1",1,1.453666251,2.748163073,3646.6,6573.5,3.648,3.648,1500,5437.5,1.294,4875,6375,5250,"SRE18M01.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M01.WAV.wav","song","1",6,4,"buzzy","SRE18M01","Field Season"
"595",2,"Waveform 1",1,6.546575399,7.613443118,4085.3,6667,NA,NA,NA,NA,1.067,NA,NA,NA,"SRE18M01.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M01.WAV.wav","song","2",5,4,"buzzy","SRE18M01","Field Season"
"596",2,"Spectrogram 1",1,6.546575399,7.613443118,4085.3,6667,3.187,2.856,1125,5437.5,1.067,5250,6375,6375,"SRE18M01.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M01.WAV.wav","song","2",5,4,"buzzy","SRE18M01","Field Season"
"597",2,"Selection Spectrum 1",1,6.546575399,7.613443118,4085.3,6667,3.188,3.188,1125,5437.5,1.067,5250,6375,5343.8,"SRE18M01.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M01.WAV.wav","song","2",5,4,"buzzy","SRE18M01","Field Season"
"598",3,"Waveform 1",1,51.39775486,52.20135457,3671.8,6717.4,NA,NA,NA,NA,0.804,NA,NA,NA,"SRE18M01.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M01.WAV.wav","song","3",6,4,"buzzy","SRE18M01","Field Season"
"599",3,"Spectrogram 1",1,51.39775486,52.20135457,3671.8,6717.4,3.534,3.069,2062.5,5437.5,0.804,4406.2,6468.8,6375,"SRE18M01.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M01.WAV.wav","song","3",6,4,"buzzy","SRE18M01","Field Season"
"600",3,"Selection Spectrum 1",1,51.39775486,52.20135457,3671.8,6717.4,3.533,3.533,2062.5,5437.5,0.804,4406.2,6468.8,5437.5,"SRE18M01.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M01.WAV.wav","song","3",6,4,"buzzy","SRE18M01","Field Season"
"601",1,"Waveform 1",1,263.4595598,264.8335964,4429.8,7727.9,NA,NA,NA,NA,1.374,NA,NA,NA,"SRE18M02.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M02.WAV.wav","song","3",5,3,"clear","SRE18M02","Field Season"
"602",1,"Spectrogram 1",1,263.4595598,264.8335964,4429.8,7727.9,4.368,3.344,2250,5625,1.374,4781.2,7031.2,5343.8,"SRE18M02.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M02.WAV.wav","song","3",5,3,"clear","SRE18M02","Field Season"
"603",1,"Selection Spectrum 1",1,263.4595598,264.8335964,4429.8,7727.9,4.373,4.373,2250,5625,1.374,4781.2,7031.2,5437.5,"SRE18M02.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M02.WAV.wav","song","3",5,3,"clear","SRE18M02","Field Season"
"604",2,"Waveform 1",1,232.3865122,233.6260978,4144.1,7565.7,NA,NA,NA,NA,1.24,NA,NA,NA,"SRE18M02.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M02.WAV.wav","song","2",5,3,"clear","SRE18M02","Field Season"
"605",2,"Spectrogram 1",1,232.3865122,233.6260978,4144.1,7565.7,4.45,2.848,2250,5906.2,1.24,4687.5,6937.5,4781.2,"SRE18M02.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M02.WAV.wav","song","2",5,3,"clear","SRE18M02","Field Season"
"606",2,"Selection Spectrum 1",1,232.3865122,233.6260978,4144.1,7565.7,4.45,4.45,2250,5906.2,1.24,4687.5,6937.5,4781.2,"SRE18M02.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M02.WAV.wav","song","2",5,3,"clear","SRE18M02","Field Season"
"607",4,"Waveform 1",1,75.45504323,76.69462889,4189.6,7331.9,NA,NA,NA,NA,1.24,NA,NA,NA,"SRE18M02.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M02.WAV.wav","song","1",5,3,"clear","SRE18M02","Field Season"
"608",4,"Spectrogram 1",1,75.45504323,76.69462889,4189.6,7331.9,3.922,3.336,2156.2,5437.5,1.24,4593.8,6750,5343.8,"SRE18M02.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M02.WAV.wav","song","1",5,3,"clear","SRE18M02","Field Season"
"609",4,"Selection Spectrum 1",1,75.45504323,76.69462889,4189.6,7331.9,3.926,3.926,2156.2,5437.5,1.24,4593.8,6750,5437.5,"SRE18M02.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M02.WAV.wav","song","1",5,3,"clear","SRE18M02","Field Season"
"610",1,"Waveform 1",1,18.66325942,19.91517428,4206,7845.9,NA,NA,NA,NA,1.252,NA,NA,NA,"SRE18M03.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M03.WAV.wav","song","2",5,3,"clear","SRE18M03","Field Season"
"611",1,"Spectrogram 1",1,18.66325942,19.91517428,4206,7845.9,4.16,3.104,2343.8,6187.5,1.252,4781.2,7125,5437.5,"SRE18M03.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M03.WAV.wav","song","2",5,3,"clear","SRE18M03","Field Season"
"612",1,"Selection Spectrum 1",1,18.66325942,19.91517428,4206,7845.9,4.15,4.15,2343.8,6187.5,1.252,4781.2,7125,5437.5,"SRE18M03.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M03.WAV.wav","song","2",5,3,"clear","SRE18M03","Field Season"
"613",2,"Waveform 1",1,313.8574408,315.4702574,4280.8,7995.5,NA,NA,NA,NA,1.613,NA,NA,NA,"SRE18M03.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M03.WAV.wav","song","18",6,3,"clear","SRE18M03","Field Season"
"614",2,"Spectrogram 1",1,313.8574408,315.4702574,4280.8,7995.5,4.174,2.961,2250,6468.8,1.613,4781.2,7031.2,6375,"SRE18M03.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M03.WAV.wav","song","18",6,3,"clear","SRE18M03","Field Season"
"615",2,"Selection Spectrum 1",1,313.8574408,315.4702574,4280.8,7995.5,4.168,4.168,2250,6375,1.613,4781.2,7031.2,5437.5,"SRE18M03.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M03.WAV.wav","song","18",6,3,"clear","SRE18M03","Field Season"
"616",3,"Waveform 1",1,261.2907364,262.8895285,4224.6,7989.2,NA,NA,NA,NA,1.599,NA,NA,NA,"SRE18M03.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M03.WAV.wav","song","12",6,3,"clear","SRE18M03","Field Season"
"617",3,"Spectrogram 1",1,261.2907364,262.8895285,4224.6,7989.2,4.532,2.853,2531.2,6375,1.599,4593.8,7125,6187.5,"SRE18M03.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M03.WAV.wav","song","12",6,3,"clear","SRE18M03","Field Season"
"618",3,"Selection Spectrum 1",1,261.2907364,262.8895285,4224.6,7989.2,4.533,4.533,2531.2,6375,1.599,4593.8,7125,6562.5,"SRE18M03.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M03.WAV.wav","song","12",6,3,"clear","SRE18M03","Field Season"
"619",1,"Waveform 1",1,42.07276597,43.05378412,4322.2,7451.2,NA,NA,NA,NA,0.981,NA,NA,NA,"SRE18M04.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M04.WAV.wav","song","2",4,3,"clear","SRE18M04","Field Season"
"620",1,"Spectrogram 1",1,42.07276597,43.05378412,4322.2,7451.2,4.276,3.232,2156.2,6187.5,0.981,4593.8,6750,5437.5,"SRE18M04.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M04.WAV.wav","song","2",4,3,"clear","SRE18M04","Field Season"
"621",1,"Selection Spectrum 1",1,42.07276597,43.05378412,4322.2,7451.2,4.275,4.275,2250,6187.5,0.981,4500,6750,6562.5,"SRE18M04.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M04.WAV.wav","song","2",4,3,"clear","SRE18M04","Field Season"
"622",2,"Waveform 1",1,396.2519761,397.3601344,4322.2,7275,NA,NA,NA,NA,1.108,NA,NA,NA,"SRE18M04.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M04.WAV.wav","song","6",4,3,"clear","SRE18M04","Field Season"
"623",2,"Spectrogram 1",1,396.2519761,397.3601344,4322.2,7275,4.328,3.319,2156.2,5437.5,1.108,4593.8,6750,4781.2,"SRE18M04.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M04.WAV.wav","song","6",4,3,"clear","SRE18M04","Field Season"
"624",2,"Selection Spectrum 1",1,396.2519761,397.3601344,4322.2,7275,4.323,4.323,2250,5437.5,1.108,4500,6750,5437.5,"SRE18M04.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M04.WAV.wav","song","6",4,3,"clear","SRE18M04","Field Season"
"625",3,"Waveform 1",1,87.94828935,88.83523727,4278.1,7407.2,NA,NA,NA,NA,0.887,NA,NA,NA,"SRE18M04.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M04.WAV.wav","song","4",4,3,"clear","SRE18M04","Field Season"
"626",3,"Spectrogram 1",1,87.94828935,88.83523727,4278.1,7407.2,4.267,3.316,2250,6187.5,0.887,4593.8,6843.8,4781.2,"SRE18M04.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M04.WAV.wav","song","4",4,3,"clear","SRE18M04","Field Season"
"627",3,"Selection Spectrum 1",1,87.94828935,88.83523727,4278.1,7407.2,4.28,4.28,2250,6187.5,0.887,4593.8,6843.8,4687.5,"SRE18M04.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Hope/SRE18M04.WAV.wav","song","4",4,3,"clear","SRE18M04","Field Season"
"628",1,"Waveform 1",1,106.7045655,108.0921761,4318.4,7254.7,NA,NA,NA,NA,1.388,NA,NA,NA,"SRE19M01_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Bridesville/SRE19M01_2.WAV.wav","song","1",6,3,"clear","SRE19M01","Field Season"
"629",1,"Spectrogram 1",1,106.7045655,108.0921761,4318.4,7254.7,3.751,2.767,6281.2,1500,1.388,5437.5,6937.5,6093.8,"SRE19M01_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Bridesville/SRE19M01_2.WAV.wav","song","1",6,3,"clear","SRE19M01","Field Season"
"630",1,"Selection Spectrum 1",1,106.7045655,108.0921761,4318.4,7254.7,3.758,3.758,6281.2,1500,1.388,5437.5,6937.5,6281.2,"SRE19M01_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Bridesville/SRE19M01_2.WAV.wav","song","1",6,3,"clear","SRE19M01","Field Season"
"631",2,"Waveform 1",1,130.5823389,132.1982681,4409.3,7543.8,NA,NA,NA,NA,1.616,NA,NA,NA,"SRE19M01_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Bridesville/SRE19M01_2.WAV.wav","song","2",8,8,"clear","SRE19M01","Field Season"
"632",2,"Spectrogram 1",1,130.5823389,132.1982681,4409.3,7543.8,4.166,2.498,6375,1593.8,1.616,5343.8,6937.5,6375,"SRE19M01_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Bridesville/SRE19M01_2.WAV.wav","song","2",8,8,"clear","SRE19M01","Field Season"
"633",2,"Selection Spectrum 1",1,130.5823389,132.1982681,4409.3,7543.8,4.147,4.147,6375,1500,1.616,5343.8,6843.8,6375,"SRE19M01_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Bridesville/SRE19M01_2.WAV.wav","song","2",8,8,"clear","SRE19M01","Field Season"
"634",3,"Waveform 1",1,181.4645432,183.2503839,4091.3,7275.4,NA,NA,NA,NA,1.786,NA,NA,NA,"SRE19M01_2.WAV.wav","/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Bridesville/SRE19M01_2.WAV.wav","song","3",11,6,"clear","SRE19M01","Field Season"
