Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Agg Entropy (bits),Avg Entropy (bits),BW 90% (Hz),Center Freq (Hz),Delta Time (s),Freq 5% (Hz),Freq 95% (Hz),Max Freq (Hz),Begin File,Begin Path,Signal Type,Song ID,num notes,num unique notes,buzzy or clear,Song ID,Source
1,Waveform 1,1,12.83813911,14.20323978,3181.2,6784.6,,,,,1.365,,,,SRF07M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Fraser_Lake/SRF07M02.WAV.wav,song,2,12,3,c,SRF07M02.WAV.wav,Field Season
1,Spectrogram 1,1,12.83813911,14.20323978,3181.2,6784.6,4.517,3.315,5770.9,2325.6,1.365,4134.4,6460,4478.9,SRF07M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Fraser_Lake/SRF07M02.WAV.wav,song,2,12,3,c,SRF07M02.WAV.wav,Field Season
1,Selection Spectrum 1,1,12.83813911,14.20323978,3181.2,6784.6,4.544,4.544,5770.9,2325.6,1.365,4134.4,6460,6201.6,SRF07M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Fraser_Lake/SRF07M02.WAV.wav,song,2,12,3,c,SRF07M02.WAV.wav,Field Season
2,Waveform 1,1,127.2698281,128.8624455,3199.7,6891.1,,,,,1.593,,,,SRF07M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Fraser_Lake/SRF07M02.WAV.wav,song,11,15,3,c,SRF07M02.WAV.wav,Field Season
2,Spectrogram 1,1,127.2698281,128.8624455,3199.7,6891.1,4.053,3.416,6029.3,2067.2,1.593,4392.8,6460,6115.4,SRF07M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Fraser_Lake/SRF07M02.WAV.wav,song,11,15,3,c,SRF07M02.WAV.wav,Field Season
2,Selection Spectrum 1,1,127.2698281,128.8624455,3199.7,6891.1,4.058,4.058,6029.3,2153.3,1.593,4392.8,6546.1,5943.2,SRF07M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Fraser_Lake/SRF07M02.WAV.wav,song,11,15,3,c,SRF07M02.WAV.wav,Field Season
3,Waveform 1,1,181.8890695,183.2614409,3141.7,6966.1,,,,,1.372,,,,SRF07M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Fraser_Lake/SRF07M02.WAV.wav,song,14,12,4,c,SRF07M02.WAV.wav,Field Season
3,Spectrogram 1,1,181.8890695,183.2614409,3141.7,6966.1,4.092,3.177,6115.4,2067.2,1.372,4392.8,6460,6201.6,SRF07M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Fraser_Lake/SRF07M02.WAV.wav,song,14,12,4,c,SRF07M02.WAV.wav,Field Season
3,Selection Spectrum 1,1,181.8890695,183.2614409,3141.7,6966.1,4.085,4.085,6115.4,2067.2,1.372,4392.8,6460,6201.6,SRF07M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Fraser_Lake/SRF07M02.WAV.wav,song,14,12,4,c,SRF07M02.WAV.wav,Field Season
1,Waveform 1,1,35.88685479,36.84927932,3717.5,5607.8,,,,,0.962,,,,SRF07M03_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Fraser_Lake/SRF07M03_1.WAV.wav,song,1,4,3,b,SRF07M03_1.WAV.wav,Field Season
1,Spectrogram 1,1,35.88685479,36.84927932,3717.5,5607.8,3.241,2.9,5081.8,775.2,0.962,4565,5340.2,5168,SRF07M03_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Fraser_Lake/SRF07M03_1.WAV.wav,song,1,4,3,b,SRF07M03_1.WAV.wav,Field Season
1,Selection Spectrum 1,1,35.88685479,36.84927932,3717.5,5607.8,3.24,3.24,5081.8,775.2,0.962,4565,5340.2,5168,SRF07M03_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Fraser_Lake/SRF07M03_1.WAV.wav,song,1,4,3,b,SRF07M03_1.WAV.wav,Field Season
2,Waveform 1,1,74.61976961,76.06261911,3800.7,6260.7,,,,,1.443,,,,SRF07M03_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Fraser_Lake/SRF07M03_1.WAV.wav,song,6,10,6,b,SRF07M03_1.WAV.wav,Field Season
2,Spectrogram 1,1,74.61976961,76.06261911,3800.7,6260.7,3.293,3.245,5081.8,775.2,1.443,4651.2,5426.4,5081.8,SRF07M03_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Fraser_Lake/SRF07M03_1.WAV.wav,song,6,10,6,b,SRF07M03_1.WAV.wav,Field Season
2,Selection Spectrum 1,1,74.61976961,76.06261911,3800.7,6260.7,3.297,3.297,5081.8,775.2,1.443,4651.2,5426.4,5081.8,SRF07M03_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Fraser_Lake/SRF07M03_1.WAV.wav,song,6,10,6,b,SRF07M03_1.WAV.wav,Field Season
1,Waveform 1,1,81.94302515,83.29000502,3967.5,5677.6,,,,,1.347,,,,SRF07M03_2.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Fraser_Lake/SRF07M03_2.WAV.wav,song,14,6,5,b,SRF07M03_2.WAV.wav,Field Season
1,Spectrogram 1,1,81.94302515,83.29000502,3967.5,5677.6,3.32,2.745,5168,775.2,1.347,4737.3,5512.5,5168,SRF07M03_2.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Fraser_Lake/SRF07M03_2.WAV.wav,song,14,6,5,b,SRF07M03_2.WAV.wav,Field Season
1,Selection Spectrum 1,1,81.94302515,83.29000502,3967.5,5677.6,3.32,3.32,5168,775.2,1.347,4737.3,5512.5,5168,SRF07M03_2.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Fraser_Lake/SRF07M03_2.WAV.wav,song,14,6,5,b,SRF07M03_2.WAV.wav,Field Season
1,Waveform 1,1,254.4393553,255.6147091,4420.3,6635.1,,,,,1.175,,,,SRF08M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M01.WAV.wav,song,9,5,5,b,SRF08M01,Field Season
1,Spectrogram 1,1,254.4393553,255.6147091,4420.3,6635.1,4.095,3.463,1550.4,5426.4,1.175,4823.4,6373.8,5254.1,SRF08M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M01.WAV.wav,song,9,5,5,b,SRF08M01,Field Season
1,Selection Spectrum 1,1,254.4393553,255.6147091,4420.3,6635.1,4.085,4.085,1550.4,5426.4,1.175,4823.4,6373.8,5340.2,SRF08M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M01.WAV.wav,song,9,5,5,b,SRF08M01,Field Season
2,Waveform 1,1,312.407327,313.5902151,4228.9,6841.2,,,,,1.183,,,,SRF08M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M01.WAV.wav,song,14,5,5,b,SRF08M01,Field Season
2,Spectrogram 1,1,312.407327,313.5902151,4228.9,6841.2,4.015,3.214,1464.3,5426.4,1.183,4995.7,6460,5340.2,SRF08M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M01.WAV.wav,song,14,5,5,b,SRF08M01,Field Season
2,Selection Spectrum 1,1,312.407327,313.5902151,4228.9,6841.2,4.013,4.013,1464.3,5426.4,1.183,4995.7,6460,5340.2,SRF08M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M01.WAV.wav,song,14,5,5,b,SRF08M01,Field Season
3,Waveform 1,1,572.7962367,574.2729633,3566.7,7150.2,,,,,1.477,,,,SRF08M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M01.WAV.wav,song,35,10,6,b,SRF08M01,Field Season
3,Spectrogram 1,1,572.7962367,574.2729633,3566.7,7150.2,4.159,3.398,1894.9,6115.4,1.477,4478.9,6373.8,6201.6,SRF08M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M01.WAV.wav,song,35,10,6,b,SRF08M01,Field Season
3,Selection Spectrum 1,1,572.7962367,574.2729633,3566.7,7150.2,4.145,4.145,1894.9,6115.4,1.477,4478.9,6373.8,6287.7,SRF08M01.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M01.WAV.wav,song,35,10,6,b,SRF08M01,Field Season
2,Waveform 1,1,129.725765,130.7428509,3946.5,6629.9,,,,,1.017,,,,SRF08M01_2 + SRF08M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M01_2 + SRF08M02.WAV.wav,song,5,4,3,b,SRF08M02,Field Season
2,Spectrogram 1,1,129.725765,130.7428509,3946.5,6629.9,4.358,3.704,2239.5,6115.4,1.017,4220.5,6460,6115.4,SRF08M01_2 + SRF08M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M01_2 + SRF08M02.WAV.wav,song,5,4,3,b,SRF08M02,Field Season
2,Selection Spectrum 1,1,129.725765,130.7428509,3946.5,6629.9,4.349,4.349,2239.5,6115.4,1.017,4220.5,6460,6115.4,SRF08M01_2 + SRF08M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M01_2 + SRF08M02.WAV.wav,song,5,4,3,b,SRF08M02,Field Season
1,Waveform 1,1,29.67834221,30.77345112,3953.3,6599,,,,,1.095,,,,SRF08M01_2 + SRF08M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M01_2 + SRF08M02.WAV.wav,song,1,5,4,b,SRF08M02,Field Season
1,Spectrogram 1,1,29.67834221,30.77345112,3953.3,6599,3.732,3.378,1550.4,6115.4,1.095,4823.4,6373.8,6201.6,SRF08M01_2 + SRF08M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M01_2 + SRF08M02.WAV.wav,song,1,5,4,b,SRF08M02,Field Season
1,Selection Spectrum 1,1,29.67834221,30.77345112,3953.3,6599,3.746,3.746,1550.4,6115.4,1.095,4823.4,6373.8,6201.6,SRF08M01_2 + SRF08M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M01_2 + SRF08M02.WAV.wav,song,1,5,4,b,SRF08M02,Field Season
3,Waveform 1,1,149.2861751,150.2628562,4011.7,6705.4,,,,,0.977,,,,SRF08M01_2 + SRF08M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M01_2 + SRF08M02.WAV.wav,song,8,4,3,b,SRF08M02,Field Season
3,Spectrogram 1,1,149.2861751,150.2628562,4011.7,6705.4,4.404,3.57,1981.1,5598.6,0.977,4478.9,6460,6373.8,SRF08M01_2 + SRF08M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M01_2 + SRF08M02.WAV.wav,song,8,4,3,b,SRF08M02,Field Season
3,Selection Spectrum 1,1,149.2861751,150.2628562,4011.7,6705.4,4.393,4.393,1981.1,5684.8,0.977,4478.9,6460,6373.8,SRF08M01_2 + SRF08M02.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M01_2 + SRF08M02.WAV.wav,song,8,4,3,b,SRF08M02,Field Season
1,Waveform 1,1,10.21699116,11.59966589,3719.8,7332.6,,,,,1.383,,,,SRF08M03_2.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M03_2.WAV.wav,song,17,10,6,b,SRF08M03,Field Season
1,Spectrogram 1,1,10.21699116,11.59966589,3719.8,7332.6,3.816,3.306,2325.6,4909.6,1.383,4220.5,6546.1,4995.7,SRF08M03_2.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M03_2.WAV.wav,song,17,10,6,b,SRF08M03,Field Season
1,Selection Spectrum 1,1,10.21699116,11.59966589,3719.8,7332.6,3.815,3.815,2325.6,4909.6,1.383,4220.5,6546.1,4995.7,SRF08M03_2.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M03_2.WAV.wav,song,17,10,6,b,SRF08M03,Field Season
1,Waveform 1,1,48.85712241,49.98413393,4046.3,7399.9,,,,,1.127,,,,SRF08M03_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M03_1.WAV.wav,song,6,8,6,b,SRF08M03,Field Season
1,Spectrogram 1,1,48.85712241,49.98413393,4046.3,7399.9,3.735,3.159,2153.3,4909.6,1.127,4392.8,6546.1,4909.6,SRF08M03_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M03_1.WAV.wav,song,6,8,6,b,SRF08M03,Field Season
1,Selection Spectrum 1,1,48.85712241,49.98413393,4046.3,7399.9,3.737,3.737,2067.2,4909.6,1.127,4392.8,6460,4909.6,SRF08M03_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M03_1.WAV.wav,song,6,8,6,b,SRF08M03,Field Season
2,Waveform 1,1,90.88811334,92.31599556,3659.8,7238.6,,,,,1.428,,,,SRF08M03_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M03_1.WAV.wav,song,11,10,6,b,SRF08M03,Field Season
2,Spectrogram 1,1,90.88811334,92.31599556,3659.8,7238.6,3.746,3.332,1119.7,4823.4,1.428,4306.6,5426.4,4823.4,SRF08M03_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M03_1.WAV.wav,song,11,10,6,b,SRF08M03,Field Season
2,Selection Spectrum 1,1,90.88811334,92.31599556,3659.8,7238.6,3.745,3.745,1119.7,4823.4,1.428,4306.6,5426.4,4823.4,SRF08M03_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M03_1.WAV.wav,song,11,10,6,b,SRF08M03,Field Season
1,Waveform 1,1,51.98481463,53.6735347,3970.4,6863.8,,,,,1.689,,,,SRF08M03_3 + SRF08M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M03_3 + SRF08M04.WAV.wav,song,2,9,6,b,SRF08M04,Field Season
1,Spectrogram 1,1,51.98481463,53.6735347,3970.4,6863.8,3.971,3.149,1464.3,4995.7,1.689,4565,6029.3,5943.2,SRF08M03_3 + SRF08M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M03_3 + SRF08M04.WAV.wav,song,2,9,6,b,SRF08M04,Field Season
1,Selection Spectrum 1,1,51.98481463,53.6735347,3970.4,6863.8,3.969,3.969,1464.3,4995.7,1.689,4565,6029.3,4995.7,SRF08M03_3 + SRF08M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M03_3 + SRF08M04.WAV.wav,song,2,9,6,b,SRF08M04,Field Season
2,Waveform 1,1,60.38232734,61.69091261,4105.6,6386.3,,,,,1.309,,,,SRF08M03_3 + SRF08M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M03_3 + SRF08M04.WAV.wav,song,3,6,6,b,SRF08M04,Field Season
2,Spectrogram 1,1,60.38232734,61.69091261,4105.6,6386.3,4.092,3.083,1550.4,5081.8,1.309,4565,6115.4,6029.3,SRF08M03_3 + SRF08M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M03_3 + SRF08M04.WAV.wav,song,3,6,6,b,SRF08M04,Field Season
2,Selection Spectrum 1,1,60.38232734,61.69091261,4105.6,6386.3,4.092,4.092,1550.4,5081.8,1.309,4565,6115.4,5081.8,SRF08M03_3 + SRF08M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M03_3 + SRF08M04.WAV.wav,song,3,6,6,b,SRF08M04,Field Season
3,Waveform 1,1,84.51915472,85.61578603,4235,6210.9,,,,,1.097,,,,SRF08M03_3 + SRF08M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M03_3 + SRF08M04.WAV.wav,song,5,5,4,b,SRF08M04,Field Season
3,Spectrogram 1,1,84.51915472,85.61578603,4235,6210.9,3.634,3.05,1205.9,5168,1.097,4823.4,6029.3,5857,SRF08M03_3 + SRF08M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M03_3 + SRF08M04.WAV.wav,song,5,5,4,b,SRF08M04,Field Season
3,Selection Spectrum 1,1,84.51915472,85.61578603,4235,6210.9,3.651,3.651,1205.9,5168,1.097,4823.4,6029.3,5081.8,SRF08M03_3 + SRF08M04.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M03_3 + SRF08M04.WAV.wav,song,5,5,4,b,SRF08M04,Field Season
1,Waveform 1,1,1.660847552,2.832855002,3332,6838.8,,,,,1.172,,,,SRF08M05.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M05.WAV.wav,song,1,6,4,c,SRF08M05.WAV.wav,Field Season
1,Spectrogram 1,1,1.660847552,2.832855002,3332,6838.8,4.223,3.557,2325.6,4478.9,1.172,4220.5,6546.1,4392.8,SRF08M05.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M05.WAV.wav,song,1,6,4,c,SRF08M05.WAV.wav,Field Season
1,Selection Spectrum 1,1,1.660847552,2.832855002,3332,6838.8,4.215,4.215,2325.6,4478.9,1.172,4220.5,6546.1,4392.8,SRF08M05.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M05.WAV.wav,song,1,6,4,c,SRF08M05.WAV.wav,Field Season
2,Waveform 1,1,101.1220402,102.5331792,3580.8,6774.7,,,,,1.411,,,,SRF08M05.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M05.WAV.wav,song,4,9,5,c,SRF08M05.WAV.wav,Field Season
2,Spectrogram 1,1,101.1220402,102.5331792,3580.8,6774.7,4.527,3.734,2239.5,5512.5,1.411,4220.5,6460,4306.6,SRF08M05.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M05.WAV.wav,song,4,9,5,c,SRF08M05.WAV.wav,Field Season
2,Selection Spectrum 1,1,101.1220402,102.5331792,3580.8,6774.7,4.529,4.529,2239.5,5598.6,1.411,4220.5,6460,4306.6,SRF08M05.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M05.WAV.wav,song,4,9,5,c,SRF08M05.WAV.wav,Field Season
3,Waveform 1,1,240.4407201,241.5549155,3629.9,6684.2,,,,,1.114,,,,SRF08M05.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M05.WAV.wav,song,5,6,4,c,SRF08M05.WAV.wav,Field Season
3,Spectrogram 1,1,240.4407201,241.5549155,3629.9,6684.2,3.911,3.433,2067.2,6029.3,1.114,4306.6,6373.8,4392.8,SRF08M05.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M05.WAV.wav,song,5,6,4,c,SRF08M05.WAV.wav,Field Season
3,Selection Spectrum 1,1,240.4407201,241.5549155,3629.9,6684.2,3.895,3.895,2067.2,6029.3,1.114,4306.6,6373.8,6115.4,SRF08M05.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M05.WAV.wav,song,5,6,4,c,SRF08M05.WAV.wav,Field Season
1,Waveform 1,1,134.3404081,135.6253372,4645.3,6551.6,,,,,1.285,,,,SRF08M06_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M06_1.WAV.wav,song,1,6,4,b,SRF08M06_1.WAV.wav,Field Season
1,Spectrogram 1,1,134.3404081,135.6253372,4645.3,6551.6,3.724,3.138,1464.3,6201.6,1.285,4909.6,6373.8,6287.7,SRF08M06_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M06_1.WAV.wav,song,1,6,4,b,SRF08M06_1.WAV.wav,Field Season
1,Selection Spectrum 1,1,134.3404081,135.6253372,4645.3,6551.6,3.703,3.703,1464.3,6201.6,1.285,4909.6,6373.8,6287.7,SRF08M06_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M06_1.WAV.wav,song,1,6,4,b,SRF08M06_1.WAV.wav,Field Season
2,Waveform 1,1,162.5881443,163.7039713,3664.7,6562,,,,,1.116,,,,SRF08M06_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M06_1.WAV.wav,song,2,6,5,b,SRF08M06_1.WAV.wav,Field Season
2,Spectrogram 1,1,162.5881443,163.7039713,3664.7,6562,4.222,3.502,1808.8,5684.8,1.116,4565,6373.8,6287.7,SRF08M06_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M06_1.WAV.wav,song,2,6,5,b,SRF08M06_1.WAV.wav,Field Season
2,Selection Spectrum 1,1,162.5881443,163.7039713,3664.7,6562,4.232,4.232,1808.8,5598.6,1.116,4565,6373.8,6287.7,SRF08M06_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M06_1.WAV.wav,song,2,6,5,b,SRF08M06_1.WAV.wav,Field Season
3,Waveform 1,1,171.4064041,172.6765214,3713.6,6554.4,,,,,1.27,,,,SRF08M06_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M06_1.WAV.wav,song,3,7,5,b,SRF08M06_1.WAV.wav,Field Season
3,Spectrogram 1,1,171.4064041,172.6765214,3713.6,6554.4,3.803,3.61,1981.1,6287.7,1.27,4392.8,6373.8,6373.8,SRF08M06_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M06_1.WAV.wav,song,3,7,5,b,SRF08M06_1.WAV.wav,Field Season
3,Selection Spectrum 1,1,171.4064041,172.6765214,3713.6,6554.4,3.801,3.801,1981.1,6287.7,1.27,4392.8,6373.8,6373.8,SRF08M06_1.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M06_1.WAV.wav,song,3,7,5,b,SRF08M06_1.WAV.wav,Field Season
1,Waveform 1,1,98.45686717,100.1090144,3787.1,7252.2,,,,,1.652,,,,SRF08M08.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M08.WAV.wav,song,1,6,3,c,SRF08M08.WAV.wav,Field Season
1,Spectrogram 1,1,98.45686717,100.1090144,3787.1,7252.2,4.382,2.813,2153.3,5770.9,1.652,4823.4,6976.8,5598.6,SRF08M08.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M08.WAV.wav,song,1,6,3,c,SRF08M08.WAV.wav,Field Season
1,Selection Spectrum 1,1,98.45686717,100.1090144,3787.1,7252.2,4.378,4.378,2067.2,5770.9,1.652,4823.4,6890.6,4909.6,SRF08M08.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M08.WAV.wav,song,1,6,3,c,SRF08M08.WAV.wav,Field Season
2,Waveform 1,1,148.3347905,149.9579527,3567.8,7404.8,,,,,1.623,,,,SRF08M08.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M08.WAV.wav,song,5,6,3,c,SRF08M08.WAV.wav,Field Season
2,Spectrogram 1,1,148.3347905,149.9579527,3567.8,7404.8,4.461,3.111,1894.9,6460,1.623,4995.7,6890.6,5598.6,SRF08M08.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M08.WAV.wav,song,5,6,3,c,SRF08M08.WAV.wav,Field Season
2,Selection Spectrum 1,1,148.3347905,149.9579527,3567.8,7404.8,4.458,4.458,1894.9,6460,1.623,4995.7,6890.6,6718.4,SRF08M08.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M08.WAV.wav,song,5,6,3,c,SRF08M08.WAV.wav,Field Season
3,Waveform 1,1,202.8106566,204.4940185,3621.8,7474.7,,,,,1.683,,,,SRF08M08.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M08.WAV.wav,song,10,6,3,c,SRF08M08.WAV.wav,Field Season
3,Spectrogram 1,1,202.8106566,204.4940185,3621.8,7474.7,4.536,3.069,1981.1,6029.3,1.683,4909.6,6890.6,5340.2,SRF08M08.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M08.WAV.wav,song,10,6,3,c,SRF08M08.WAV.wav,Field Season
3,Selection Spectrum 1,1,202.8106566,204.4940185,3621.8,7474.7,4.534,4.534,1981.1,6029.3,1.683,4909.6,6890.6,5598.6,SRF08M08.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M08.WAV.wav,song,10,6,3,c,SRF08M08.WAV.wav,Field Season
1,Waveform 1,1,64.46774364,65.50363595,4685.3,7327.7,,,,,1.036,,,,SRF08M09.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M09.WAV.wav,song,2,7,3,c,SRF08M09.WAV.wav,Field Season
1,Spectrogram 1,1,64.46774364,65.50363595,4685.3,7327.7,3.637,2.927,1292,5770.9,1.036,5512.5,6804.5,5684.8,SRF08M09.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M09.WAV.wav,song,2,7,3,c,SRF08M09.WAV.wav,Field Season
1,Selection Spectrum 1,1,64.46774364,65.50363595,4685.3,7327.7,3.628,3.628,1292,5770.9,1.036,5512.5,6804.5,5684.8,SRF08M09.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M09.WAV.wav,song,2,7,3,c,SRF08M09.WAV.wav,Field Season
2,Waveform 1,1,77.57959159,78.67128613,4636.7,7156,,,,,1.092,,,,SRF08M09.WAV.wav,/Users/irwinlab/Documents/TOWA song analysis ORE/Filtered_sound/Houston/SRF08M09.WAV.wav,song,3,9,4,c,SRF08M09.WAV.wav,Field Season
